"probe","logFC","AveExpr","t","P.Value","adj.P.Val"
"1426875_s_at",2.0208165949,10.2674085514757,6.78330029233144,6.05274233193938e-08,2.33733557631296e-05
"1436871_at",1.18447413348243,7.41216331826885,6.78272043203809,6.06346339169012e-08,2.33733557631296e-05
"1419543_a_at",0.683602080215447,9.36140566449273,6.76585336782981,6.38383414731957e-08,2.43997715151068e-05
"1446521_at",1.04105510734757,6.26848179839987,6.7532510805989,6.63428535614259e-08,2.51439414997804e-05
"1419675_at",1.22555889570209,6.07695448201706,6.72682123206006,7.19216144944343e-08,2.70311394609457e-05
"1424883_s_at",0.863623747975046,9.22908870174262,6.72260354031926,7.28546139101433e-08,2.71555036525733e-05
"1431182_at",1.67891281163871,7.77301820023184,6.70946766491187,7.58392494164526e-08,2.80362785896019e-05
"1449322_at",1.00774694451324,11.6486059629764,6.68565638042499,8.15669968216817e-08,2.99085619809322e-05
"1416505_at",2.64515301991659,8.45792634939609,6.65790747521608,8.87940968208746e-08,3.22959883928892e-05
"1429758_at",1.42021385932911,8.82743777205661,6.64173627425037,9.32997321629095e-08,3.3663289762235e-05
"1437666_x_at",0.755619292877512,13.2732088215897,6.62887284797883,9.70475954329293e-08,3.45223477985663e-05
"1440831_at",1.1525431109647,9.92549078028143,6.62832159660257,9.72115511943841e-08,3.45223477985663e-05
"1438034_at",-0.866640605728972,6.04841365162401,-6.62252115089317,9.89537415806724e-08,3.48665054611711e-05
"1431175_at",-1.03292361356102,7.53533328312501,-6.61957750192374,9.98498676299379e-08,3.49095262013785e-05
"1456256_at",0.927209646351789,8.3092373358613,6.60570116716881,1.04185472123431e-07,3.59519979526728e-05
"1432827_x_at",0.703579343583295,13.678298060243,6.60494882129844,1.04425882614579e-07,3.59519979526728e-05
"1416576_at",2.08352751019946,8.33913200465307,6.58626279121743,1.10579479395706e-07,3.77821598501951e-05
"1434364_at",1.7901974409481,3.82337803350614,6.56947384024817,1.16419068402769e-07,3.90875256459592e-05
"1418616_at",1.16790506498998,7.73758173840201,6.56850379187101,1.16765804636854e-07,3.90875256459592e-05
"1454992_at",2.44200279080054,4.75562659461217,6.56785029683937,1.16999976989523e-07,3.90875256459592e-05
"1434967_at",1.01364436296674,7.23815471678307,6.55675145074192,1.2105007396606e-07,4.01432307789948e-05
"1449311_at",1.02307421979571,6.49587309939037,6.55038185795972,1.23437821421635e-07,4.06362714155999e-05
"1451680_at",2.12009027774658,9.90623811663774,6.5354014631449,1.29241956604644e-07,4.22387064117829e-05
"1438072_at",-0.851398770822944,6.82227863834286,-6.53288573094488,1.30243260211695e-07,4.22597214302708e-05
"1420804_s_at",2.33251212618606,4.21913622817227,6.52376434287417,1.33939624837672e-07,4.31486501414561e-05
"1439887_at",-0.741489592239637,6.47733134252512,-6.51230911678902,1.38731634104039e-07,4.4375428579619e-05
"1419653_a_at",0.662125010837428,11.923215620893,6.50812227653437,1.40525814782699e-07,4.46327800881303e-05
"1460510_a_at",0.834507443674687,8.92176982202536,6.49715932087702,1.45335112175297e-07,4.58374747847418e-05
"1456667_at",0.687791783319285,5.74137178124115,6.49183766172881,1.47728997401597e-07,4.62689271653433e-05
"1428942_at",0.918618408355258,13.2690864413742,6.48578067289656,1.5050196017445e-07,4.68123372815715e-05
"1451612_at",1.80833034934945,9.04618607228062,6.4826496228777,1.5195585733505e-07,4.69408296004664e-05
"1443048_at",-2.61156570258641,4.42661369691319,-6.47981902993948,1.53282391876871e-07,4.70284976601276e-05
"1452359_at",1.47804591896167,8.16182871093248,6.46354106015828,1.61140186096517e-07,4.91052941428312e-05
"1416756_at",2.63520763143256,10.6978928821488,6.45388376250836,1.65992192668736e-07,5.02443884667965e-05
"1428616_at",0.707823109728575,7.92704974489604,6.44783320223849,1.69106691437424e-07,5.08458726034618e-05
"1433742_at",-0.803940435094383,7.58449259263715,-6.43074864916483,1.78221776914172e-07,5.32316580172587e-05
"1427243_at",1.66926175489072,8.3487067659234,6.42399949548059,1.81957327702498e-07,5.3989851557305e-05
"1438658_a_at",1.23859250764677,7.21621820338748,6.39337251188278,1.99923066746692e-07,5.8889429900339e-05
"1449110_at",0.845669969239937,10.69456074426,6.39149389435436,2.0108139962866e-07,5.8889429900339e-05
"1441324_at",-1.71147937385802,4.61549186960816,-6.37027155293538,2.14644907420461e-07,6.24561288359369e-05
"1445862_at",-1.07607314463622,6.65034674221425,-6.3496924100843,2.2867511485032e-07,6.61120279157966e-05
"1421041_s_at",1.83512912560535,10.7807670893761,6.32364702837852,2.47761259146265e-07,7.06674471730433e-05
"1457486_at",-1.19545946366004,5.93937680082747,-6.32335889213546,2.47981122138522e-07,7.06674471730433e-05
"1425517_s_at",-0.771266288866045,7.33283837857155,-6.32185418268376,2.49132482661446e-07,7.06674471730433e-05
"1437929_at",-1.19726780419602,5.90731405792134,-6.30187017411859,2.64942869446659e-07,7.46824272182111e-05
"1424737_at",2.31026844621222,9.34907689116965,6.29974908030514,2.66679065254508e-07,7.47049224971651e-05
"1431316_at",-1.18458387725981,5.25631479125919,-6.29402909241433,2.71418273319075e-07,7.55631823763184e-05
"1441967_at",-0.770173778380075,6.80224681358123,-6.27825254425785,2.84932785388235e-07,7.88389788576368e-05
"1436844_at",-0.836466230890478,6.58343601319768,-6.27615316386719,2.8678139816842e-07,7.88666331633775e-05
"1457110_at",-1.88729320308719,5.5873346666156,-6.27245984019955,2.90062845331399e-07,7.92856023472209e-05
"1439038_at",-0.723050186728214,6.59156283206568,-6.25818345483444,3.03105683518931e-07,8.18906391383258e-05
"1444396_at",-1.47348287864249,6.53725173147079,-6.2580560534966,3.0322468983172e-07,8.18906391383258e-05
"1440226_at",-1.40810771022123,5.46191065909256,-6.24897618420852,3.11828211742103e-07,8.37128820105986e-05
"1449186_at",-0.736257974233592,7.97390492524413,-6.21461606637309,3.46664463795416e-07,9.20130705162734e-05
"1434807_s_at",-0.730758965923724,7.3634314859736,-6.21446448413575,3.46826500249806e-07,9.20130705162734e-05
"1449117_at",0.970664195175191,11.0924261372546,6.19879465548801,3.63993890158984e-07,9.60028563746219e-05
"1428864_at",2.66080589470712,6.65897046012974,6.19327395824716,3.70243294205124e-07,9.70833884415424e-05
"1435072_at",-0.746043429276773,7.94301558784601,-6.18941222167127,3.74678672782149e-07,9.75223125721481e-05
"1434806_at",-0.870900877776726,6.82309455237466,-6.18806216649835,3.76241821413134e-07,9.75223125721481e-05
"1429484_at",-2.07231495512053,3.28158431479023,-6.18189897405094,3.83461380621132e-07,9.88256670136781e-05
"1416600_a_at",1.48757307673658,9.25069414428983,6.17600592898886,3.90494495913855e-07,0.000100066433296652
"1434022_at",-0.634242757774524,8.41220148809359,-6.17328517854224,3.93785146837588e-07,0.000100339570098995
"1429766_at",-0.715103589588173,5.89913542890466,-6.15744454668629,4.13504128594099e-07,0.000104772189346756
"1436788_at",-0.636956383493887,7.40909197948428,-6.14685793043249,4.27232204312312e-07,0.000107111886973097
"1416630_at",1.56461314455825,9.16414452332153,6.14666386873755,4.27488074658155e-07,0.000107111886973097
"1425178_s_at",-0.76967390489231,8.95460832712241,-6.12719424563194,4.5395614668904e-07,0.00011311533796587
"1437584_at",-2.00230545094484,3.10061499140091,-6.12188220569225,4.61458976616485e-07,0.000114353084090001
"1456060_at",-0.715885747710095,9.23917242520102,-6.11867484572525,4.66049221002264e-07,0.000114859485882094
"1422973_a_at",2.1094526144692,8.0328546990313,6.1009486589329,4.92256968750835e-07,0.000119821613392181
"1428853_at",-0.790183929848352,8.05835199958298,-6.09929996128779,4.94768434495693e-07,0.000119821613392181
"1456979_at",-1.23612273468516,6.03019987634338,-6.09802088580817,4.96725703962721e-07,0.000119821613392181
"1422850_at",-1.07285605871683,8.23532506734398,-6.09796571107406,4.96810308071615e-07,0.000119821613392181
"1424189_at",-0.530478325064136,8.04169031243344,-6.0726965024933,5.37117258844624e-07,0.000128853858995486
